"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"2018/10/07","®H¨½","SO2",2.8,2.6,1.8,1.6,1.5,1.6,2,2.6,2,1.9,1.7,1.3,1.1,1.1,1.1,1,1.4,1.7,1.8,2.2,2,2,1.7,1.4
"2018/10/08","®H¨½","CO",0.28,0.26,0.25,0.24,0.24,0.25,0.34,0.4,0.31,0.31,0.22,0.22,0.27,0.33,0.3,0.3,0.35,0.39,0.49,0.52,0.47,0.46,0.38,0.32
"2018/10/08","®H¨½","NOx",8.1,9.7,8.9,8.3,8.9,10,17,15,11,11,7.5,7.2,8.8,11,11,10,12,15,17,19,18,18,16,13
"2018/10/08","®H¨½","O3",32,28,26,28,19,14,8,18,30,43,47,50,62,84,87,89,75,55,44,38,32,30,24,27
"2018/10/08","®H¨½","PM10",26,26,26,22,24,25,25,24,20,19,21,20,21,30,34,34,36,31,28,30,33,39,38,31
"2018/10/08","®H¨½","SO2",1.5,1.7,1.5,1.5,1.6,1.6,1.9,2.2,2.3,2.3,2,1.7,1.6,1.8,1.6,1.5,1.5,1.6,1.8,2.5,2.6,3.4,3.2,3.4
"2018/10/09","®H¨½","CO",0.33,0.32,0.32,0.3,0.29,0.31,0.39,0.41,0.48,0.43,0.27,0.3,0.38,0.38,0.36,0.35,0.43,0.57,0.46,0.44,0.47,0.45,0.39,0.41
"2018/10/09","®H¨½","NOx",13,12,12,11,9.3,9.5,15,17,19,15,6.2,7.9,9.3,9.5,8.9,NA,15,20,17,18,17,15,13,13
"2018/10/09","®H¨½","O3",20,15,13,13,15,16,8.5,9.9,15,40,54,59,64,63,65,45,58,50,58,56,46,33,35,24
"2018/10/09","®H¨½","PM10",30,30,30,29,31,31,31,35,42,43,37,33,40,44,38,NA,43,49,53,57,56,47,42,43
"2018/10/09","®H¨½","SO2",2.4,2.4,1.9,2,1.4,1.4,1.7,1.9,2.4,2.3,1.6,1.4,1.1,1,1.1,1.1,1.2,1.6,1.8,2.5,2.6,2.1,1.9,1.8
"2018/10/10","®H¨½","CO",0.35,0.33,0.32,0.31,0.31,0.32,0.35,0.38,0.38,0.29,0.28,0.29,0.33,0.31,0.31,0.32,0.42,0.5,0.51,0.38,0.43,0.44,0.34,0.27
"2018/10/10","®H¨½","NOx",11,12,12,12,11,11,13,16,17,9.4,8.6,9.9,11,10,10,11,14,16,17,14,16,16,14,9.8
"2018/10/10","®H¨½","O3",28,28,25,20,18,16,20,18,25,57,61,63,69,75,75,75,62,52,47,58,43,35,31,36
"2018/10/10","®H¨½","PM10",44,41,40,40,41,38,38,41,43,46,42,40,41,41,44,46,44,48,54,52,50,51,49,41
"2018/10/10","®H¨½","SO2",1.7,2.1,1.8,1.7,1.6,1.8,1.6,1.9,2.5,1.9,1.6,1.3,1.3,1.3,1.4,1.3,1.3,1.5,2,2.2,2.2,2.3,2.1,1.8
"2018/10/11","®H¨½","CO",0.33,0.27,0.24,0.26,0.23,0.25,0.36,0.4,0.36,0.31,0.29,0.24,0.29,0.26,0.26,0.31,0.37,0.42,0.41,0.38,0.41,0.38,0.36,0.34
"2018/10/11","®H¨½","NOx",13,7.8,6.5,8.1,6.8,8.1,12,13,NA,11,8.8,5.8,7.7,6.5,5.9,7,10,13,15,14,14,15,13,12
"2018/10/11","®H¨½","O3",21,23,26,16,20,16,14,15,18,27,38,46,45,46,46,48,53,47,40,37,29,26,20,20
"2018/10/11","®H¨½","PM10",33,33,33,31,30,32,31,29,36,35,26,26,27,27,26,26,28,25,21,24,23,19,22,24
"2018/10/11","®H¨½","SO2",2.7,2.5,1.9,2.4,1.7,1.8,1.9,2.5,2.6,2.9,2.3,2,1.7,1.4,1.4,1.4,1.6,1.9,2,2.5,2.3,2.3,2.4,2.8
"2018/10/12","®H¨½","CO",0.34,0.33,0.31,0.34,0.29,0.32,0.35,0.33,0.37,0.34,0.36,0.38,0.29,0.24,0.27,0.29,0.4,0.51,0.44,0.39,0.36,0.42,0.22,0.24
"2018/10/12","®H¨½","NOx",12,12,12,12,11,13,13,12,17,15,17,18,10,8,11,13,16,20,18,16,16,18,9,9.9
"2018/10/12","®H¨½","O3",16,18,15,12,9.9,7.7,8.6,13,14,18,17,21,35,42,38,32,23,14,15,14,14,11,25,18
"2018/10/12","®H¨½","PM10",23,24,21,22,26,24,21,17,20,21,21,20,13,11,19,21,20,26,27,21,17,20,24,23
"2018/10/12","®H¨½","SO2",2.2,2.2,2.1,2,1.8,2,1.9,1.6,2.1,2,2.1,1.7,1.7,1.5,1.4,1.1,1.2,1.9,2.2,2.6,2.4,2.3,1.9,1.8
"2018/10/13","®H¨½","CO",0.22,0.22,0.18,0.19,0.18,0.18,0.25,0.3,0.27,0.25,0.26,0.26,0.17,0.17,0.27,0.34,0.35,0.3,0.25,0.26,0.31,0.35,0.37,0.37
"2018/10/13","®H¨½","NOx",9,7.5,7.3,8.2,8,7.7,9.8,12,12,10,8.6,9.3,4.6,4.6,8.4,11,12,12,8,8.8,11,12,14,17
"2018/10/13","®H¨½","O3",15,15,13,8.9,8.9,11,8,6.9,10,17,25,35,43,47,60,58,61,52,38,32,30,21,16,11
"2018/10/13","®H¨½","PM10",20,17,15,14,17,18,16,13,15,14,13,14,13,11,13,21,23,20,15,13,19,19,18,23
"2018/10/13","®H¨½","SO2",1.7,1.6,1.4,1.4,1.2,1.3,1.2,1.4,2.6,1.7,1.6,1.7,1.3,1,0.9,1,1.4,1.7,1.1,1.2,1.4,1.7,2,2.3
"2018/10/14","®H¨½","CO",0.37,0.34,0.31,0.31,0.29,0.27,0.31,0.36,0.3,0.24,0.21,0.18,0.21,0.23,0.27,0.33,0.47,0.51,0.56,0.53,0.43,0.32,0.28,0.23
"2018/10/14","®H¨½","NOx",17,14,12,11,11,9,12,13,10,5.4,5.2,4,5.3,5.8,6.8,7.9,13,16,17,13,11,8.7,8.8,7.3
"2018/10/14","®H¨½","O3",5.8,6,4.5,5.5,3.1,7.8,4.3,9.7,17,35,42,46,49,56,69,81,95,82,63,53,50,34,28,27
"2018/10/14","®H¨½","PM10",26,23,20,23,24,20,16,19,22,19,19,13,10,14,24,38,55,65,64,65,56,37,24,19
"2018/10/14","®H¨½","SO2",2.6,2.7,2.3,2.6,2.4,1.8,2,2.1,1.8,1.6,1.4,1,0.9,0.9,1.5,2,4.3,5.3,4.3,2.3,2.3,1.8,1.7,1.4
"2018/10/15","®H¨½","CO",0.26,0.26,0.26,0.22,0.22,0.24,0.31,0.4,0.43,0.34,0.25,0.21,0.28,0.28,0.25,0.27,0.35,0.39,0.39,0.4,0.46,0.36,0.36,0.32
"2018/10/15","®H¨½","NOx",8.1,5.7,7.1,6.3,7,8.4,12,14,16,9.5,6.3,4.7,7,7.8,6.9,8.5,13,15,16,17,19,16,15,14
"2018/10/15","®H¨½","O3",23,24,18,20,19,13,9.5,17,22,39,49,50,62,72,77,79,80,70,59,56,39,39,35,30
"2018/10/15","®H¨½","PM10",18,18,20,22,20,17,22,26,28,26,22,18,19,21,22,25,29,40,46,40,38,38,34,32
"2018/10/15","®H¨½","SO2",1.7,2,1.9,2.1,2.1,1.9,2.2,2.2,3,2.5,2.6,2.6,1.8,1.8,1.7,1.8,2.1,2.3,2.6,4,3.7,4.5,4.2,3.5
"2018/10/16","®H¨½","CO",0.31,0.28,0.27,0.26,0.24,0.27,0.31,0.36,0.38,0.31,0.21,0.23,0.3,0.32,0.31,0.28,0.3,0.31,0.32,0.34,0.37,0.38,0.27,0.31
"2018/10/16","®H¨½","NOx",13,11,11,11,8.4,12,13,NA,15,12,7.2,6.7,9,10,11,10,11,14,13,13,14,14,10,11
"2018/10/16","®H¨½","O3",28,26,25,20,19,12,13,17,26,41,49,55,71,85,89,80,76,58,49,45,41,32,26,24
"2018/10/16","®H¨½","PM10",32,32,30,29,29,29,29,28,31,32,23,21,30,37,44,46,44,42,41,40,37,35,32,36
"2018/10/16","®H¨½","SO2",5.6,3.9,3.7,2.3,2.5,3.6,2.4,2.4,2.2,2.9,2.4,1.7,1.3,1.4,1.5,1.4,1.5,1.6,1.8,2.2,2.5,2.5,2.3,2.9
"2018/10/17","®H¨½","CO",0.3,0.27,0.26,0.24,0.26,0.24,0.31,0.41,0.42,0.25,0.25,NA,0.32,0.32,0.37,0.39,0.43,0.45,0.51,0.49,0.49,0.41,0.35,0.34
"2018/10/17","®H¨½","NOx",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,17,18,13,11,10
"2018/10/17","®H¨½","O3",17,19,15,14,10,12,8.4,9.1,18,35,NA,49,59,59,62,58,52,47,41,32,25,24,26,24
"2018/10/17","®H¨½","PM10",38,31,33,36,33,29,29,37,40,34,25,28,29,NA,23,27,30,29,32,30,26,28,27,23
"2018/10/17","®H¨½","SO2",3.3,2,2.5,2.3,2.3,2,2.3,3,2.8,2.6,1.9,NA,1.3,1.2,1,1.6,1.5,1.3,1.9,2.2,2.8,2.2,2,2.1
"2018/10/18","®H¨½","CO",0.32,0.36,0.34,0.34,0.34,0.36,0.35,0.42,0.38,0.34,0.27,0.26,0.31,0.44,0.38,0.39,0.43,0.47,0.49,0.52,0.46,0.47,0.44,0.41
"2018/10/18","®H¨½","NOx",11,9.3,8.9,9.7,9.6,11,14,16,13,12,7.6,6.8,9,13,10,11,13,15,18,19,16,15,14,12
"2018/10/18","®H¨½","O3",21,18,13,10,9.7,6.6,4.2,7.2,14,27,40,42,54,87,89,93,87,73,65,54,47,37,31,31
"2018/10/18","®H¨½","PM10",24,26,21,21,21,28,32,22,19,21,21,19,17,28,36,36,42,43,42,45,46,44,42,41
"2018/10/18","®H¨½","SO2",2.2,2.4,1.7,2.6,2.2,2.7,2.1,2.5,2.5,2.6,2.3,1.8,1.7,2.1,1.7,1.6,1.7,1.8,2.4,3,2.4,2.4,2.9,2.6
"2018/10/19","®H¨½","CO",0.41,0.4,0.39,0.38,0.38,0.38,0.4,0.41,0.42,0.56,0.37,0.34,0.3,0.26,0.29,0.28,0.37,0.58,0.62,0.54,0.65,0.6,0.61,0.5
"2018/10/19","®H¨½","NOx",13,14,12,13,12,11,14,13,15,21,7.7,10,8.4,5.4,6.8,7.2,10,21,23,17,23,21,24,18
"2018/10/19","®H¨½","O3",24,20,18,17,13,12,9.4,16,22,26,45,42,49,51,49,51,64,71,50,20,11,8.9,4.4,5.2
"2018/10/19","®H¨½","PM10",40,38,36,35,36,35,32,29,21,17,18,17,16,9,6,7,13,30,42,34,27,29,31,31
"2018/10/19","®H¨½","SO2",2.4,3.3,2.9,2.9,2.7,2.2,2.1,2.2,2,2.3,2.5,3.1,2.2,1.8,1.8,1.6,1.9,2.6,2.9,2.7,3.8,4.8,5.3,4.4
"2018/10/20","®H¨½","CO",0.37,0.36,0.32,0.3,0.28,0.28,0.34,0.41,0.41,0.41,0.28,0.23,0.22,0.26,0.3,0.32,0.36,0.4,0.42,0.49,0.51,0.49,0.49,0.46
"2018/10/20","®H¨½","NOx",13,14,12,10,10,11,15,18,21,19,13,9.5,7.5,8,9.3,9.6,13,16,19,22,21,20,19,17
"2018/10/20","®H¨½","O3",7.4,4.5,5.8,12,5.2,3.4,4,6.5,9.3,15,26,40,48,56,68,77,84,77,62,44,36,27,18,19
"2018/10/20","®H¨½","PM10",25,23,24,24,26,21,16,16,18,21,21,15,16,17,19,29,34,42,45,45,46,43,45,43
"2018/10/20","®H¨½","SO2",3.1,2.2,1.8,1.1,0.9,1,0.9,1.2,1.6,1.9,1.6,1.2,0.7,0.4,0.3,0.2,0.4,0.6,0.9,1.2,1.3,1.6,1.7,1.8
"2018/10/21","®H¨½","CO",0.41,0.39,0.39,0.37,0.35,0.33,0.33,0.43,0.41,0.35,0.27,0.26,0.26,0.25,0.28,0.35,0.32,0.35,0.41,0.43,0.48,0.44,0.42,0.37
"2018/10/21","®H¨½","NOx",15,14,12,10,10,9.4,11,16,13,11,7.4,6.4,6.1,6.7,7.3,9.3,11,13,15,17,18,19,16,13
"2018/10/21","®H¨½","O3",13,10,9,7.8,7.8,8.7,8.3,10,18,34,50,55,61,60,68,85,83,75,67,54,41,27,24,24
"2018/10/21","®H¨½","PM10",35,34,33,32,29,30,30,25,24,23,23,23,20,18,24,39,46,44,43,42,40,39,35,38
"2018/10/21","®H¨½","SO2",2.3,2.4,2.2,1.7,1.7,1.6,1.6,1.8,2.3,1.8,1.9,1.2,0.9,0.8,0.7,1,1.4,1.3,1.7,1.8,1.9,1.8,2.2,2
"2018/10/22","®H¨½","CO",0.36,0.35,0.34,0.33,0.31,0.32,0.37,0.51,0.47,0.46,0.34,0.3,0.34,0.32,NA,0.36,0.38,0.45,0.44,0.34,0.33,0.36,0.28,0.22
"2018/10/22","®H¨½","NOx",11,11,9.9,9.2,9.7,9.5,12,18,17,NA,9.8,7.5,9.3,8.8,NA,9.9,11,14,17,13,11,12,9.8,6.7
"2018/10/22","®H¨½","O3",23,19,16,18,13,14,11,10,17,31,49,56,70,76,74,83,82,79,62,55,50,43,45,43
"2018/10/22","®H¨½","PM10",43,39,33,32,36,37,33,33,36,32,27,24,29,35,NA,49,53,68,79,71,65,57,42,30
"2018/10/22","®H¨½","SO2",2.3,1.9,1.8,2,1.7,1.6,1.4,2.3,2.2,2.4,2.3,1.8,1.5,1.5,NA,NA,2.6,3.5,4.6,3.5,3,3.1,2.8,2.5
"2018/10/23","®H¨½","CO",0.22,0.21,0.21,0.21,0.21,0.25,0.32,0.42,0.44,0.38,0.26,NA,0.27,0.29,0.27,0.28,0.32,0.47,0.45,0.46,0.49,0.49,0.37,0.4
"2018/10/23","®H¨½","NOx",7.2,7.5,7.1,8,7.8,10,12,15,17,13,8.1,NA,7.9,8.9,9.5,10,13,20,22,22,23,19,16,16
"2018/10/23","®H¨½","O3",38,33,29,23,23,14,16,19,26,38,49,NA,54,66,75,78,73,59,51,41,28,24,19,16
"2018/10/23","®H¨½","PM10",24,16,14,18,21,24,28,28,24,28,31,NA,19,23,28,29,29,31,34,34,31,31,32,29
"2018/10/23","®H¨½","SO2",3.3,1.6,1.5,1.7,1.6,1.8,1.7,2.1,2.7,2.6,2.2,NA,1.7,1.5,1.4,1.5,1.7,2.4,3.1,2.9,3.4,3.6,3.5,3.6
"2018/10/24","®H¨½","CO",0.32,0.33,0.31,0.3,0.3,0.31,0.38,0.44,0.47,0.31,0.3,0.25,0.35,0.39,0.36,0.36,NA,0.41,0.44,0.65,0.66,0.61,0.54,0.45
"2018/10/24","®H¨½","NOx",14,12,12,11,11,10,14,19,21,12,9.1,6.6,11,12,11,14,NA,14,17,22,23,23,19,15
"2018/10/24","®H¨½","O3",13,15,9.8,9.8,9,7.4,8.4,10,16,34,53,57,67,90,NA,NA,84,84,72,47,34,28,21,20
"2018/10/24","®H¨½","PM10",29,28,24,23,25,24,21,24,29,26,23,23,27,34,39,NA,36,40,48,54,52,52,51,48
"2018/10/24","®H¨½","SO2",2.3,2.1,2.4,1.8,2,2,1.8,3,2.6,2,1.8,1.4,1.3,1.3,1.2,1,NA,1.3,1.9,2.9,3.1,4.2,4.5,4.5
"2018/10/25","®H¨½","CO",0.44,0.37,0.33,0.3,0.32,0.34,0.4,0.56,0.57,0.36,0.2,0.22,0.26,0.27,0.31,0.33,0.42,0.55,0.57,0.71,0.62,0.58,0.51,0.44
"2018/10/25","®H¨½","NOx",16,13,11,9.6,11,14,19,21,21,13,6.4,6.2,7.7,7.1,8.1,9.1,12,19,21,23,20,22,17,15
"2018/10/25","®H¨½","O3",16,12,12,15,6.6,3.2,3.7,9.4,21,41,47,52,63,72,83,91,91,89,75,48,43,30,32,22
"2018/10/25","®H¨½","PM10",50,47,40,34,29,30,34,39,39,33,26,23,28,32,42,56,62,69,74,77,73,65,61,56
"2018/10/25","®H¨½","SO2",3.7,3,2.4,2.1,1.8,2.3,2.7,2.3,2.7,2.3,1.7,1.3,0.9,0.7,1.1,1.4,1.7,3,2.7,2.7,2.4,3.4,3.1,2.7
"2018/10/26","®H¨½","CO",0.37,0.42,0.32,0.33,0.31,0.36,0.44,0.59,0.59,0.45,0.28,0.27,0.29,0.29,0.37,0.45,0.54,0.48,0.54,0.53,0.51,0.64,0.6,0.53
"2018/10/26","®H¨½","NOx",11,15,9,10,8.5,13,20,23,22,16,9.4,7.2,9.3,8.4,9.5,12,18,19,23,20,18,24,23,18
"2018/10/26","®H¨½","O3",26,14,20,14,16,5.5,4.6,8.7,18,37,50,54,60,67,93,108,101,73,62,52,40,23,18,21
"2018/10/26","®H¨½","PM10",54,53,51,48,43,39,43,46,44,40,30,27,32,35,38,49,65,61,53,59,54,50,54,56
"2018/10/26","®H¨½","SO2",2.5,4,2,1.7,1.5,2.2,3.1,2.7,2.5,2.6,1.9,1.4,1.1,1,1.3,1.4,3.1,1.8,2.3,2.2,2,2.9,3.5,3.6
"2018/10/27","®H¨½","CO",0.52,0.41,0.4,0.42,0.41,0.42,0.49,0.51,0.52,0.43,0.32,0.31,0.35,0.38,0.41,0.43,0.4,0.44,0.52,0.59,0.54,0.53,0.55,0.53
"2018/10/27","®H¨½","NOx",18,14,12,14,13,13,18,18,16,12,8.5,7.9,8.8,9.5,9.9,11,11,13,17,22,21,18,19,20
"2018/10/27","®H¨½","O3",11,13,13,8.2,6.6,6.6,5.2,7.9,22,41,53,53,61,77,82,83,77,67,60,45,41,38,28,22
"2018/10/27","®H¨½","PM10",56,49,40,42,46,43,42,46,49,45,38,33,36,46,53,58,63,64,65,64,59,59,61,62
"2018/10/27","®H¨½","SO2",3.3,2,1.7,2.5,1.9,2.3,2.1,2.2,2,1.9,1.4,0.8,0.5,0.4,0.5,0.7,0.7,0.7,1.2,1.7,2.1,1.4,2,2.8
"2018/10/28","®H¨½","CO",0.5,0.49,0.44,0.43,0.43,0.42,0.47,0.55,0.49,0.48,0.33,0.36,0.38,0.39,0.37,0.35,0.32,0.36,0.51,0.54,0.53,0.48,0.45,0.39
"2018/10/28","®H¨½","NOx",17,15,13,14,13,15,16,19,17,15,7.9,8.2,8.9,10,10,11,12,14,21,22,24,19,19,16
"2018/10/28","®H¨½","O3",23,19,17,13,12,8,7.6,10,21,38,59,66,69,78,80,82,76,69,50,40,33,34,26,25
"2018/10/28","®H¨½","PM10",61,54,48,49,50,49,46,44,42,38,42,55,68,70,64,62,53,46,53,53,50,49,48,45
"2018/10/28","®H¨½","SO2",2.2,3.4,2.9,3.2,2.3,3.7,2.3,2.4,2.3,2.4,2,1.8,1.7,2,1.5,1.3,1.5,1.9,2.3,2.1,3,2.4,3.3,2.7
"2018/10/29","®H¨½","CO",0.36,0.34,0.33,0.33,0.32,0.32,0.41,0.51,0.39,0.45,0.27,NA,0.23,0.24,0.31,0.4,0.39,0.61,0.82,0.72,0.61,0.59,0.5,0.45
"2018/10/29","®H¨½","NOx",13,12,13,12,12,13,21,24,20,19,11,NA,NA,8.1,9.9,15,16,28,32,39,36,33,25,22
"2018/10/29","®H¨½","O3",22,20,18,15,13,9.1,5.4,10,20,34,58,NA,58,67,80,103,104,83,53,41,37,29,29,25
"2018/10/29","®H¨½","PM10",36,37,38,35,35,32,29,30,27,29,41,NA,26,27,32,48,56,56,65,69,67,61,54,48
"2018/10/29","®H¨½","SO2",3.2,2.5,2.9,2.7,2.6,2.4,2.6,2.4,2.4,2.5,2.3,NA,1.5,1.2,1.1,1.5,1.5,2,3.2,6.2,6.3,6.9,5.3,5.2
"2018/10/30","®H¨½","CO",0.41,0.39,0.35,0.33,0.35,0.36,0.38,0.6,0.64,0.42,0.32,0.25,0.26,0.25,0.27,0.32,0.45,0.66,0.95,0.75,0.73,0.59,0.58,0.52
"2018/10/30","®H¨½","NOx",20,18,15,13,14,14,20,25,28,15,11,9,9.5,8.2,9.6,11,16,26,36,33,32,26,26,21
"2018/10/30","®H¨½","O3",23,20,19,16,16,13,7.6,14,25,53,71,69,74,76,81,90,99,87,41,45,44,41,35,30
"2018/10/30","®H¨½","PM10",41,37,40,38,38,34,28,35,47,42,37,35,35,34,36,47,55,66,72,69,65,63,61,60
"2018/10/30","®H¨½","SO2",3.6,3.7,2.7,2.2,1.7,1.5,2.3,2.1,2.5,1.8,1.6,0.9,0.4,0.1,-0.1,-0.1,0.4,1.3,1.9,3.3,4.1,4.8,4.8,4
"2018/10/31","®H¨½","CO",0.47,0.4,0.42,0.39,0.4,0.34,0.42,0.57,0.65,0.5,0.43,0.36,0.34,0.36,0.44,0.38,0.38,0.55,0.61,0.43,0.28,0.3,0.27,0.25
"2018/10/31","®H¨½","NOx",18,14,14,14,14,12,19,24,26,20,22,14,13,13,20,21,20,26,29,21,13,13,13,12
"2018/10/31","®H¨½","O3",29,29,22,26,18,22,12,12,16,37,49,64,65,59,47,30,27,17,10,17,32,27,14,14
"2018/10/31","®H¨½","PM10",57,51,53,58,54,47,45,51,54,51,65,67,52,48,54,55,39,31,30,21,11,11,13,10
"2018/10/31","®H¨½","SO2",3.2,2.4,2.1,2.2,2.2,1.6,2.1,2.1,2.7,2.8,2.6,2.3,1.7,1.4,1.5,1.3,1.5,1.7,2.4,2.6,2.3,1.9,1.7,1.6
"2018/11/01","®H¨½","CO",0.19,0.22,0.21,0.2,0.22,0.23,0.29,0.53,0.51,0.48,0.56,0.28,0.26,0.24,0.29,0.36,0.55,0.71,0.6,0.56,0.9,0.82,0.59,0.43
"2018/11/01","®H¨½","NOx",9.2,11,10,11,12,13,15,28,27,26,28,14,12,13,14,16,28,31,31,25,43,39,28,21
"2018/11/01","®H¨½","O3",13,8.7,9.3,8.4,6.1,6.9,5.3,4.3,6.4,11,20,30,33,34,30,30,18,14,10,12,3.5,3.8,6,8.3
"2018/11/01","®H¨½","PM10",6,9,11,11,11,12,10,11,16,15,16,15,11,14,15,17,19,25,25,24,29,27,24,21
"2018/11/01","®H¨½","SO2",2.4,2.6,2.2,2.8,2.6,3.1,2.5,3.2,4.3,4.6,5.1,4,3.5,3,2.3,2.2,3.3,3.2,3.9,4,5.4,6,6.4,6.8
"2018/11/02","®H¨½","CO",0.32,0.28,0.27,0.26,0.27,0.26,0.39,0.58,0.48,0.26,0.21,0.22,0.24,0.22,0.19,0.26,0.54,0.58,0.61,0.54,0.61,0.58,0.54,0.44
"2018/11/02","®H¨½","NOx",16,14,14,17,17,17,25,30,29,17,11,9.8,11,10,9,13,27,30,31,31,34,30,27,23
"2018/11/02","®H¨½","O3",9.9,9.5,8.9,6.1,4.5,6.2,3.9,5.3,9.6,22,38,44,44,43,44,40,31,13,8.8,3.7,3,2.9,2.6,3.2
"2018/11/02","®H¨½","PM10",19,12,10,14,17,16,13,14,19,14,12,16,19,19,12,14,27,30,26,28,35,35,30,28
"2018/11/02","®H¨½","SO2",3.4,1.8,1.7,2.4,2.4,2,2.3,2.3,2.7,2.4,1.6,1,0.6,0.1,0,-0.1,0.6,1,1.7,2.4,3.1,3.3,3.3,3
"2018/11/03","®H¨½","CO",0.38,0.36,0.36,0.29,0.25,0.31,0.36,0.43,0.46,0.4,0.24,0.22,0.29,0.27,0.28,0.29,0.3,0.34,0.35,0.44,0.4,0.48,0.43,0.43
"2018/11/03","®H¨½","NOx",19,16,17,13,10,15,17,19,18,15,9.1,8.2,9.5,9.3,12,13,14,17,16,20,20,24,21,22
"2018/11/03","®H¨½","O3",3.5,2.9,2.5,3.4,6.1,3,3.8,9.4,19,29,40,43,62,66,67,65,55,41,36,28,22,12,9.6,3.9
"2018/11/03","®H¨½","PM10",23,21,19,18,16,19,19,18,19,15,11,10,17,17,15,22,25,24,26,32,32,30,25,23
"2018/11/03","®H¨½","SO2",3.3,2.5,2.2,1.6,1.1,1.6,1.5,1.4,1.3,1.3,1,0.5,0.2,0,-0.1,-0.1,-0.1,0.2,0.4,0.5,0.9,1.1,1.2,1.5
"2018/11/04","®H¨½","CO",0.4,0.36,0.32,0.31,0.3,0.34,0.38,0.52,0.47,0.45,0.25,0.2,0.23,0.23,0.23,0.24,0.28,0.35,0.4,0.49,0.5,0.46,0.43,0.39
"2018/11/04","®H¨½","NOx",19,16,14,13,13,16,19,24,21,17,9.4,6.8,7.5,7.4,7.8,7.9,9.8,13,16,20,22,20,18,17
"2018/11/04","®H¨½","O3",4.3,3.1,2.8,2.5,2.9,2.3,2.7,5.7,13,28,42,44,47,52,55,61,63,57,45,31,22,17,15,12
"2018/11/04","®H¨½","PM10",28,27,25,26,22,17,19,21,23,26,19,17,19,20,19,23,34,40,36,37,42,41,40,30
"2018/11/04","®H¨½","SO2",2.5,1.7,1.5,1.4,1.6,1.4,1.6,1.8,2.3,2.3,1.6,1,0.5,0.2,0.1,0.2,0.4,0.8,0.8,0.9,1.2,1.6,1.8,1.7
"2018/11/05","®H¨½","CO",0.33,0.29,0.29,0.22,0.26,0.24,0.29,0.36,0.28,0.27,0.25,0.21,0.25,0.3,0.27,0.32,0.34,0.41,0.64,0.59,0.53,0.61,0.47,0.4
"2018/11/05","®H¨½","NOx",13,13,12,9.4,11,11,12,17,13,12,9.8,7.6,11,11,11,14,16,19,26,22,20,30,20,17
"2018/11/05","®H¨½","O3",13,10,13,18,8.3,15,15,12,22,32,45,50,50,72,74,75,69,57,39,34,29,10,14,12
"2018/11/05","®H¨½","PM10",27,34,31,24,25,25,21,25,26,19,20,22,20,28,35,41,40,35,45,49,45,49,46,37
"2018/11/05","®H¨½","SO2",1.7,1.5,1.3,1.1,1.1,1.1,0.9,1.1,1.1,1.1,1,0.6,0.5,0.6,0.5,0.8,0.9,1.4,2.2,2.4,2.4,5.1,3.8,3.5
"2018/11/06","®H¨½","CO",0.36,0.29,0.28,0.26,0.26,0.28,0.34,0.53,0.58,0.42,0.34,0.19,0.22,0.26,0.28,0.32,0.38,0.46,0.51,0.57,0.59,0.58,0.61,0.6
"2018/11/06","®H¨½","NOx",17,12,14,15,15,13,21,27,32,22,15,8.7,9.7,11,10,11,14,16,18,19,19,20,20,20
"2018/11/06","®H¨½","O3",11,12,6.9,4.9,4.7,5.3,3.7,7.2,13,29,46,50,53,67,76,81,84,85,78,71,57,35,28,21
"2018/11/06","®H¨½","PM10",37,37,34,31,27,32,33,33,39,33,27,27,29,34,44,59,77,98,112,121,125,111,99,100
"2018/11/06","®H¨½","SO2",3.1,2.5,3.1,3.2,2.8,2.4,3.3,3.2,3.5,2.7,2.3,1.5,1.1,0.9,1,0.9,1.1,1.5,1.8,2.7,2.4,2.5,3.5,3.6
"2018/11/07","®H¨½","CO",0.5,0.54,0.42,0.32,0.36,0.4,0.5,0.55,0.53,0.37,0.31,NA,NA,NA,NA,NA,0.53,0.52,0.71,0.78,0.68,0.71,0.63,0.57
"2018/11/07","®H¨½","NOx",18,14,11,11,10,11,14,19,20,15,10,NA,NA,NA,NA,NA,17,19,26,27,25,23,22,22
"2018/11/07","®H¨½","O3",15,14,15,14,11,11,7.3,9.9,16,27,41,NA,NA,NA,96,101,88,76,53,42,35,33,21,13
"2018/11/07","®H¨½","PM10",101,97,79,61,57,60,67,69,68,57,NA,25,32,NA,NA,77,81,78,71,71,72,71,69,69
"2018/11/07","®H¨½","SO2",5,2.6,2.4,2.1,1.8,1.5,1.6,2.2,2.5,2.4,1.9,NA,NA,NA,NA,NA,3.4,3.4,3,3,4.1,3.5,4.7,5.4
"2018/11/08","®H¨½","CO",0.54,0.44,0.44,0.39,0.36,0.39,0.47,0.61,0.5,0.58,0.29,0.18,0.19,0.21,0.24,0.24,0.35,0.48,0.49,0.49,0.56,0.57,0.38,0.32
"2018/11/08","®H¨½","NOx",18,12,13,12,11,12,21,21,20,23,11,6.4,7.1,8.5,11,10,14,20,20,18,24,28,20,15
